"","miRNA","lncRNA"
"695","miR-214-3p","HOTAIR"
"696","miR-214-3p","RP11-380L11.4"
"697","miR-214-3p","RP1-5O6.6"
"698","miR-214-3p","RP11-325D5.3"
"699","miR-214-3p","SCGB1B2P"
"700","miR-214-3p","RP11-1186N24.5"
"701","miR-214-3p","CTC-497E21.4"
"702","miR-214-3p","RP11-203J24.9"
"703","miR-214-3p","RP11-464F9.1"
"704","miR-214-3p","LINC00086"
"705","miR-214-3p","HCG17"
"706","miR-214-3p","RP11-488C13.5"
"707","miR-214-3p","RP13-507I23.1"
"708","miR-214-3p","HCG18"
"709","miR-214-3p","RP11-264B17.3"
"710","miR-214-3p","RP11-506M13.3"
"711","miR-214-3p","RP11-773D16.1"
"712","miR-214-3p","RP4-773N10.5"
"713","miR-214-3p","KCNQ1OT1"
"714","miR-214-3p","AC092535.3"
"715","miR-214-3p","LINC00242"
"716","miR-214-3p","AC113189.5"
"717","miR-214-3p","RP11-426A6.7"
"718","miR-214-3p","RP11-467L20.9"
"719","miR-214-3p","CWC15"
"720","miR-214-3p","JRK"
"721","miR-214-3p","HCP5"
"722","miR-214-3p","RP11-186B7.4"
"723","miR-214-3p","PPP1R9B"
"724","miR-214-3p","NEAT1"
"725","miR-214-3p","RP11-216F19.2"
"726","miR-214-3p","FENDRR"
"727","miR-214-3p","CTD-2353F22.1"
"728","miR-214-3p","FGD5-AS1"
"729","miR-214-3p","LINC00176"
"730","miR-214-3p","RP5-955M13.3"
"731","miR-214-3p","RP11-16E12.2"
"732","miR-199a-5p","AC005307.3"
"733","miR-199a-5p","HNRNPU-AS1"
"734","miR-199a-5p","MIR600HG"
"735","miR-199a-5p","XXbac-B461K10.4"
"736","miR-199a-5p","RP11-106M3.2"
"737","miR-199a-5p","CTB-102L5.7"
"738","miR-199a-5p","AL589743.1"
"739","miR-199a-5p","SNHG12"
"740","miR-199a-5p","RP11-170L3.8"
"741","miR-199a-5p","RP11-425I13.3"
"742","miR-199a-5p","LINC00313"
"743","miR-199a-5p","RP11-372K14.2"
"744","miR-199a-5p","RP11-400F19.6"
"745","miR-199a-5p","C17orf76-AS1"
"746","miR-199a-5p","RP6-24A23.7"
"747","miR-199a-5p","RP11-173C20.2"
"748","miR-199a-5p","RP11-140H17.1"
"749","miR-199a-5p","CTD-3195I5.1"
"750","miR-199a-5p","RP1-178F10.3"
"751","miR-199a-5p","AC108142.1"
"752","miR-199a-5p","ZNF833P"
"753","miR-199a-5p","RP1-5O6.6"
"754","miR-199a-5p","RP11-510M2.10"
"755","miR-199a-5p","RP11-473I1.10"
"756","miR-199a-5p","RP11-203J24.9"
"757","miR-199a-5p","RP11-213H15.3"
"758","miR-199a-5p","RP11-108M9.3"
"759","miR-199a-5p","RP11-96D1.10"
"760","miR-199a-5p","CTC-459F4.3"
"761","miR-199a-5p","DLX6-AS1"
"762","miR-199a-5p","LINC00662"
"763","miR-199a-5p","RP11-615I2.7"
"764","miR-199a-5p","CTD-2020K17.1"
"765","miR-199a-5p","AC092835.2"
"766","miR-199a-5p","RP11-316M1.11"
"767","miR-199a-5p","RP11-252A24.7"
"768","miR-199a-5p","AC021016.6"
"769","miR-199a-5p","RP5-875O13.1"
"770","miR-488-3p","RP11-175O19.4"
"771","miR-488-3p","CTB-25B13.12"
"772","miR-488-3p","SNHG16"
"773","miR-488-3p","RP11-697M17.1"
"774","miR-488-3p","AC093642.3"
"775","miR-488-3p","XIST"
"776","miR-488-3p","SENP3-EIF4A1"
"777","miR-488-3p","NUTM2A-AS1"
"778","miR-488-3p","TP73-AS1"
"779","miR-488-3p","CTD-3185P2.2"
"780","miR-488-3p","FAM201A"
"781","miR-488-3p","CTD-2270L9.5"
"782","miR-488-3p","RP11-510M2.10"
"783","miR-488-3p","PVT1"
"784","miR-488-3p","RP11-473I1.10"
"785","miR-488-3p","RP5-1085F17.3"
"786","miR-488-3p","RP5-1186N24.3"
"787","miR-488-3p","CTD-2369P2.2"
"788","miR-488-3p","LINC00176"
"789","miR-4735-3p","RP11-175O19.4"
"790","miR-4735-3p","POLDIP2"
"791","miR-4735-3p","RP5-894A10.6"
"792","miR-4735-3p","RP11-311C24.1"
"793","miR-4735-3p","OIP5-AS1"
"794","miR-4735-3p","AC156455.1"
"795","miR-4735-3p","GS1-358P8.4"
"796","miR-4735-3p","RP11-170L3.8"
"797","miR-4735-3p","RP11-690D19.3"
"798","miR-4735-3p","XIST"
"799","miR-4735-3p","SNHG1"
"800","miR-4735-3p","H19"
"801","miR-4735-3p","Z97634.5"
"802","miR-4735-3p","RP11-372K14.2"
"803","miR-4735-3p","RECQL4"
"804","miR-4735-3p","LINC00617"
"805","miR-4735-3p","RP11-977G19.5"
"806","miR-4735-3p","RP11-553L6.5"
"807","miR-4735-3p","SDCBP2-AS1"
"808","miR-4735-3p","RP6-24A23.7"
"809","miR-4735-3p","SNHG15"
"810","miR-4735-3p","RP11-379K17.11"
"811","miR-4735-3p","hsa-mir-212"
"812","miR-4735-3p","LINC00467"
"813","miR-4735-3p","RP11-228B15.4"
"814","miR-4735-3p","RP11-498C9.15"
"815","miR-4735-3p","RP1-37E16.12"
"816","miR-4735-3p","BCDIN3D-AS1"
"817","miR-4735-3p","KB-318B8.7"
"818","miR-4735-3p","LOXL1-AS1"
"819","miR-4735-3p","GAS5"
"820","miR-4735-3p","RP11-834C11.4"
"821","miR-4735-3p","SPTY2D1-AS1"
"822","miR-4735-3p","KCNQ1OT1"
"823","miR-4735-3p","AF011889.5"
"824","miR-4735-3p","LINC00622"
"825","miR-4735-3p","CASC2"
"826","miR-4735-3p","FENDRR"
"827","miR-181b-5p","ALMS1-IT1"
"828","miR-181b-5p","CCAT1"
"829","miR-181b-5p","HNRNPU-AS1"
"830","miR-181b-5p","RP11-311C24.1"
"831","miR-181b-5p","RP11-415J8.7"
"832","miR-181b-5p","RP5-1180C10.2"
"833","miR-181b-5p","CTD-2538C1.2"
"834","miR-181b-5p","RP11-373L24.1"
"835","miR-181b-5p","SNHG12"
"836","miR-181b-5p","RP11-170L3.8"
"837","miR-181b-5p","CTD-2116N17.1"
"838","miR-181b-5p","CTB-89H12.4"
"839","miR-181b-5p","RP11-478C19.2"
"840","miR-181b-5p","XIST"
"841","miR-181b-5p","SENP3-EIF4A1"
"842","miR-181b-5p","PTCHD3P1"
"843","miR-181b-5p","AC084219.4"
"844","miR-181b-5p","RP4-785G19.5"
"845","miR-181b-5p","PSMD6-AS2"
"846","miR-181b-5p","RP11-145M9.4"
"847","miR-181b-5p","AC079117.1"
"848","miR-181b-5p","AC006262.5"
"849","miR-181b-5p","AC079767.2"
"850","miR-181b-5p","SNHG14"
"851","miR-181b-5p","ZNF883"
"852","miR-181b-5p","RP1-178F10.3"
"853","miR-181b-5p","CDKN2B-AS1"
"854","miR-181b-5p","CTA-204B4.6"
"855","miR-181b-5p","AC005943.5"
"856","miR-181b-5p","RP11-701H24.4"
"857","miR-181b-5p","RP11-315C6.3"
"858","miR-181b-5p","RP11-213H15.3"
"859","miR-181b-5p","CROCCP2"
"860","miR-181b-5p","RP1-265C24.9"
"861","miR-181b-5p","SETD5-AS1"
"862","miR-181b-5p","RP11-480D4.3"
"863","miR-181b-5p","SNHG7"
"864","miR-181b-5p","RP11-615I2.7"
"865","miR-181b-5p","RP11-361F15.2"
"866","miR-181b-5p","AC121336.2"
"867","miR-181b-5p","AC009299.3"
"868","miR-181b-5p","RP11-715F3.2"
"869","miR-181b-5p","MALAT1"
"870","miR-181b-5p","AC092835.2"
"871","miR-181b-5p","LINC00667"
"872","miR-181b-5p","NEAT1"
"873","miR-181b-5p","RP11-216F19.2"
"874","miR-181b-5p","RP11-618G20.1"
"875","miR-181b-5p","AC005154.6"
"876","miR-181b-5p","INTS6-AS1"
"877","miR-181a-5p","ALMS1-IT1"
"878","miR-181a-5p","CCAT1"
"879","miR-181a-5p","HNRNPU-AS1"
"880","miR-181a-5p","RP11-311C24.1"
"881","miR-181a-5p","RP11-415J8.7"
"882","miR-181a-5p","RP5-1180C10.2"
"883","miR-181a-5p","CTD-2538C1.2"
"884","miR-181a-5p","RP11-373L24.1"
"885","miR-181a-5p","SNHG12"
"886","miR-181a-5p","RP11-170L3.8"
"887","miR-181a-5p","CTD-2116N17.1"
"888","miR-181a-5p","CTB-89H12.4"
"889","miR-181a-5p","RP11-478C19.2"
"890","miR-181a-5p","XIST"
"891","miR-181a-5p","SENP3-EIF4A1"
"892","miR-181a-5p","PTCHD3P1"
"893","miR-181a-5p","AC084219.4"
"894","miR-181a-5p","RP4-785G19.5"
"895","miR-181a-5p","PSMD6-AS2"
"896","miR-181a-5p","RP11-145M9.4"
"897","miR-181a-5p","AC079117.1"
"898","miR-181a-5p","AC006262.5"
"899","miR-181a-5p","AC079767.2"
"900","miR-181a-5p","SNHG14"
"901","miR-181a-5p","ZNF883"
"902","miR-181a-5p","RP1-178F10.3"
"903","miR-181a-5p","CDKN2B-AS1"
"904","miR-181a-5p","CTA-204B4.6"
"905","miR-181a-5p","AC005943.5"
"906","miR-181a-5p","RP11-701H24.4"
"907","miR-181a-5p","RP11-315C6.3"
"908","miR-181a-5p","RP11-213H15.3"
"909","miR-181a-5p","CROCCP2"
"910","miR-181a-5p","RP1-265C24.9"
"911","miR-181a-5p","SETD5-AS1"
"912","miR-181a-5p","RP11-480D4.3"
"913","miR-181a-5p","SNHG7"
"914","miR-181a-5p","RP11-615I2.7"
"915","miR-181a-5p","RP11-361F15.2"
"916","miR-181a-5p","AC121336.2"
"917","miR-181a-5p","AC009299.3"
"918","miR-181a-5p","RP11-715F3.2"
"919","miR-181a-5p","MALAT1"
"920","miR-181a-5p","AC092835.2"
"921","miR-181a-5p","LINC00667"
"922","miR-181a-5p","NEAT1"
"923","miR-181a-5p","RP11-216F19.2"
"924","miR-181a-5p","RP11-618G20.1"
"925","miR-181a-5p","AC005154.6"
"926","miR-181a-5p","INTS6-AS1"
"927","miR-135b-5p","RP11-303E16.2"
"928","miR-135b-5p","RP11-109M17.2"
"929","miR-135b-5p","HNRNPU-AS1"
"930","miR-135b-5p","RP11-231E4.4"
"931","miR-135b-5p","APCDD1L-AS1"
"932","miR-135b-5p","DANCR"
"933","miR-135b-5p","SNHG3"
"934","miR-135b-5p","CTB-89H12.4"
"935","miR-135b-5p","XIST"
"936","miR-135b-5p","CTC-308K20.1"
"937","miR-135b-5p","RP4-671G15.3"
"938","miR-135b-5p","ZNF718"
"939","miR-135b-5p","CTA-204B4.6"
"940","miR-135b-5p","CTC-444N24.8"
"941","miR-135b-5p","LA16c-306E5.2"
"942","miR-135b-5p","RP11-98I9.4"
"943","miR-135b-5p","RP11-315C6.3"
"944","miR-135b-5p","RP11-973H7.2"
"945","miR-135b-5p","RP11-1186N24.5"
"946","miR-135b-5p","GAS5"
"947","miR-135b-5p","CASP8AP2"
"948","miR-135b-5p","TMEM161B-AS1"
"949","miR-135b-5p","RP11-46C20.1"
"950","miR-135b-5p","RP4-773N10.5"
"951","miR-135b-5p","RP11-342K6.1"
"952","miR-135b-5p","RP11-449D8.1"
"953","miR-135b-5p","DCP1A"
"954","miR-135b-5p","MALAT1"
"955","miR-135b-5p","ZNF518A"
"956","miR-135b-5p","TEN1-CDK3"
"957","miR-135b-5p","RP11-18I14.10"
"958","miR-135b-5p","RP5-955M13.3"
"959","miR-135b-5p","BX322557.10"
"960","miR-29c-3p","RP4-665N4.8"
"961","miR-29c-3p","HOXA-AS3"
"962","miR-29c-3p","AC005154.5"
"963","miR-29c-3p","RP11-311C24.1"
"964","miR-29c-3p","OIP5-AS1"
"965","miR-29c-3p","GS1-124K5.11"
"966","miR-29c-3p","U47924.19"
"967","miR-29c-3p","RP11-373L24.1"
"968","miR-29c-3p","RP11-280F2.2"
"969","miR-29c-3p","AP000304.2"
"970","miR-29c-3p","RP11-220I1.1"
"971","miR-29c-3p","CTD-2116N17.1"
"972","miR-29c-3p","RP5-837J1.2"
"973","miR-29c-3p","CTD-2517M14.5"
"974","miR-29c-3p","ZNF761"
"975","miR-29c-3p","SPPL2B"
"976","miR-29c-3p","XIST"
"977","miR-29c-3p","H19"
"978","miR-29c-3p","RP11-429J17.2"
"979","miR-29c-3p","RP11-145M9.4"
"980","miR-29c-3p","RP11-303E16.8"
"981","miR-29c-3p","EMG1"
"982","miR-29c-3p","MLLT4-AS1"
"983","miR-29c-3p","HOXA-AS4"
"984","miR-29c-3p","LIFR-AS1"
"985","miR-29c-3p","AC007036.5"
"986","miR-29c-3p","RP11-690G19.3"
"987","miR-29c-3p","RP11-347I19.3"
"988","miR-29c-3p","GAS5"
"989","miR-29c-3p","TUG1"
"990","miR-29c-3p","RP11-227G15.3"
"991","miR-29c-3p","SETD5-AS1"
"992","miR-29c-3p","CTD-2339L15.1"
"993","miR-29c-3p","LINC00511"
"994","miR-29c-3p","RP11-480D4.3"
"995","miR-29c-3p","MIAT"
"996","miR-29c-3p","RP11-290F20.1"
"997","miR-29c-3p","KCNQ1OT1"
"998","miR-29c-3p","RP11-615I2.7"
"999","miR-29c-3p","RP11-467L20.9"
"1000","miR-29c-3p","HCP5"
"1001","miR-29c-3p","LINC00338"
"1002","miR-29c-3p","RP11-216F19.2"
"1003","miR-29c-3p","SIK3-IT1"
"1004","miR-29c-3p","ZNF518A"
"1005","miR-29c-3p","AC012146.7"
"1006","miR-29c-3p","RP11-618G20.1"
"1007","miR-29c-3p","AC005154.6"
"1008","miR-29b-3p","RP4-665N4.8"
"1009","miR-29b-3p","HOXA-AS3"
"1010","miR-29b-3p","AC005154.5"
"1011","miR-29b-3p","RP11-311C24.1"
"1012","miR-29b-3p","OIP5-AS1"
"1013","miR-29b-3p","GS1-124K5.11"
"1014","miR-29b-3p","U47924.19"
"1015","miR-29b-3p","RP11-373L24.1"
"1016","miR-29b-3p","AP000304.2"
"1017","miR-29b-3p","RP11-220I1.1"
"1018","miR-29b-3p","CTD-2116N17.1"
"1019","miR-29b-3p","RP5-837J1.2"
"1020","miR-29b-3p","CTD-2517M14.5"
"1021","miR-29b-3p","ZNF761"
"1022","miR-29b-3p","SPPL2B"
"1023","miR-29b-3p","XIST"
"1024","miR-29b-3p","H19"
"1025","miR-29b-3p","RP11-429J17.2"
"1026","miR-29b-3p","RP11-145M9.4"
"1027","miR-29b-3p","RP11-303E16.8"
"1028","miR-29b-3p","EMG1"
"1029","miR-29b-3p","MLLT4-AS1"
"1030","miR-29b-3p","HOXA-AS4"
"1031","miR-29b-3p","LIFR-AS1"
"1032","miR-29b-3p","AC007036.5"
"1033","miR-29b-3p","RP11-690G19.3"
"1034","miR-29b-3p","RP11-347I19.3"
"1035","miR-29b-3p","GAS5"
"1036","miR-29b-3p","TUG1"
"1037","miR-29b-3p","RP11-227G15.3"
"1038","miR-29b-3p","SETD5-AS1"
"1039","miR-29b-3p","CTD-2339L15.1"
"1040","miR-29b-3p","LINC00511"
"1041","miR-29b-3p","RP11-480D4.3"
"1042","miR-29b-3p","MIAT"
"1043","miR-29b-3p","RP11-290F20.1"
"1044","miR-29b-3p","KCNQ1OT1"
"1045","miR-29b-3p","RP11-615I2.7"
"1046","miR-29b-3p","RP11-467L20.9"
"1047","miR-29b-3p","HCP5"
"1048","miR-29b-3p","LINC00338"
"1049","miR-29b-3p","RP11-216F19.2"
"1050","miR-29b-3p","SIK3-IT1"
"1051","miR-29b-3p","ZNF518A"
"1052","miR-29b-3p","AC012146.7"
"1053","miR-29b-3p","RP11-618G20.1"
"1054","miR-29b-3p","AC005154.6"
"1055","miR-205-5p","LINC00657"
"1056","miR-205-5p","RP11-395G23.3"
"1057","miR-205-5p","HNRNPU-AS1"
"1058","miR-205-5p","MCM3AP-AS1"
"1059","miR-205-5p","SNHG5"
"1060","miR-205-5p","SNHG16"
"1061","miR-205-5p","LA16c-313D11.11"
"1062","miR-205-5p","RP11-21N3.1"
"1063","miR-205-5p","RP11-67A1.2"
"1064","miR-205-5p","CTB-89H12.4"
"1065","miR-205-5p","RP11-429J17.2"
"1066","miR-205-5p","AP001469.9"
"1067","miR-205-5p","RPS10P7"
"1068","miR-205-5p","THAP9-AS1"
"1069","miR-205-5p","RP11-379K17.11"
"1070","miR-205-5p","AC108142.1"
"1071","miR-205-5p","RP11-395B7.7"
"1072","miR-205-5p","RP11-38P22.2"
"1073","miR-205-5p","GAS5"
"1074","miR-205-5p","RP13-507I23.1"
"1075","miR-205-5p","KIAA1984-AS1"
"1076","miR-205-5p","RP11-349A22.5"
"1077","miR-205-5p","RP11-435O5.2"
"1078","miR-205-5p","MALAT1"
"1079","miR-205-5p","ZNF518A"
"1080","miR-205-5p","CTC-273B12.8"
"1081","miR-205-5p","UBXN8"
"1082","miR-205-5p","ERVK3-1"
"1083","miR-205-5p","LINC00707"
"1084","miR-215-5p","RP11-170L3.8"
"1085","miR-215-5p","XIST"
"1086","miR-215-5p","RP11-400F19.6"
"1087","miR-215-5p","AC084018.1"
"1088","miR-215-5p","RP11-276H19.2"
"1089","miR-215-5p","RP11-347I19.3"
"1090","miR-215-5p","RP5-1028K7.2"
"1091","miR-215-5p","RP11-216F19.2"
"1092","miR-194-5p","RP11-94L15.2"
"1093","miR-194-5p","HNRNPU-AS1"
"1094","miR-194-5p","RP11-877E17.2"
"1095","miR-194-5p","MCM3AP-AS1"
"1096","miR-194-5p","MIR155HG"
"1097","miR-194-5p","GS1-358P8.4"
"1098","miR-194-5p","RP11-540O11.1"
"1099","miR-194-5p","XIST"
"1100","miR-194-5p","H19"
"1101","miR-194-5p","RP11-549J18.1"
"1102","miR-194-5p","SCAMP1"
"1103","miR-194-5p","MAPKAPK5-AS1"
"1104","miR-194-5p","RP11-214K3.21"
"1105","miR-194-5p","TP73-AS1"
"1106","miR-194-5p","ZNF883"
"1107","miR-194-5p","CTA-204B4.6"
"1108","miR-194-5p","C1RL-AS1"
"1109","miR-194-5p","TUG1"
"1110","miR-194-5p","AC092535.3"
"1111","miR-194-5p","LINC00641"
"1112","miR-194-5p","JRK"
"1113","miR-194-5p","AC009299.3"
"1114","miR-194-5p","MALAT1"
"1115","miR-194-5p","NEAT1"
"1116","miR-194-5p","RP11-216F19.2"
"1117","miR-194-5p","RP11-452F19.3"
"1118","miR-194-5p","LINC00176"
"1119","miR-346","PRR7-AS1"
"1120","miR-346","RP11-415J8.7"
"1121","miR-346","FBXL19-AS1"
"1122","miR-346","SCARNA10"
"1123","miR-346","PSMD6-AS2"
"1124","miR-346","SNHG15"
"1125","miR-346","RPS10P7"
"1126","miR-346","CTA-204B4.6"
"1127","miR-346","GAS5"
"1128","miR-346","DLX6-AS1"
"1129","miR-346","KCNQ1OT1"
"1130","miR-346","JRK"
"1131","miR-346","MALAT1"
"1132","miR-346","RP11-216F19.2"
"1133","miR-346","RP11-453E17.1"
"1134","miR-107","CTD-2574D22.4"
"1135","miR-107","EPHA1-AS1"
"1136","miR-107","RP11-543D5.2"
"1137","miR-107","AC016747.3"
"1138","miR-107","RP11-588K22.2"
"1139","miR-107","RP11-102F4.3"
"1140","miR-107","CTBP1-AS1"
"1141","miR-107","AP001065.2"
"1142","miR-107","RP11-204M4.2"
"1143","miR-107","RP11-21N3.1"
"1144","miR-107","RP11-640M9.1"
"1145","miR-107","GS1-358P8.4"
"1146","miR-107","RP11-429J17.6"
"1147","miR-107","CTB-89H12.4"
"1148","miR-107","RP11-413E6.8"
"1149","miR-107","XIST"
"1150","miR-107","H19"
"1151","miR-107","SENP3-EIF4A1"
"1152","miR-107","PTCHD3P1"
"1153","miR-107","C14orf169"
"1154","miR-107","AC084219.4"
"1155","miR-107","NUTM2A-AS1"
"1156","miR-107","TTN-AS1"
"1157","miR-107","RP11-446H18.3"
"1158","miR-107","RP11-923I11.1"
"1159","miR-107","TP73-AS1"
"1160","miR-107","RP6-24A23.7"
"1161","miR-107","RP5-1061H20.4"
"1162","miR-107","AC003092.1"
"1163","miR-107","RP11-443N24.2"
"1164","miR-107","LINC00630"
"1165","miR-107","CTC-273B12.6"
"1166","miR-107","RP11-677M14.3"
"1167","miR-107","RP11-436H22.1"
"1168","miR-107","CTA-204B4.6"
"1169","miR-107","CTB-50E14.6"
"1170","miR-107","LA16c-306E5.2"
"1171","miR-107","RP11-390P2.4"
"1172","miR-107","YLPM1"
"1173","miR-107","RP11-473I1.10"
"1174","miR-107","DLG1-AS1"
"1175","miR-107","RP11-383J24.5"
"1176","miR-107","HCG18"
"1177","miR-107","RP3-486L4.3"
"1178","miR-107","CROCCP2"
"1179","miR-107","DLX6-AS1"
"1180","miR-107","CTD-3138B18.5"
"1181","miR-107","KCNQ1OT1"
"1182","miR-107","LINC00662"
"1183","miR-107","AC004383.4"
"1184","miR-107","RP1-102H19.6"
"1185","miR-107","HOTAIRM1"
"1186","miR-107","RP11-361F15.2"
"1187","miR-107","LINC00152"
"1188","miR-107","RP11-64K12.2"
"1189","miR-107","CWC15"
"1190","miR-107","DCP1A"
"1191","miR-107","CTD-2196E14.9"
"1192","miR-107","AC105760.2"
"1193","miR-107","CTD-3064H18.1"
"1194","miR-107","TTC28-AS1"
"1195","miR-107","NEAT1"
"1196","miR-107","RP11-425M5.5"
"1197","miR-107","FGD5-AS1"
"1198","miR-107","RP11-461L13.3"
"1199","miR-107","AD000090.2"
"1200","miR-107","LINC00707"
"1201","miR-146b-5p","RP11-395G23.3"
"1202","miR-146b-5p","AC010226.4"
"1203","miR-146b-5p","SNHG16"
"1204","miR-146b-5p","RP11-220I1.1"
"1205","miR-146b-5p","ZNF761"
"1206","miR-146b-5p","XIST"
"1207","miR-146b-5p","AC096772.6"
"1208","miR-146b-5p","EPB41L4A-AS1"
"1209","miR-146b-5p","RP11-159D12.2"
"1210","miR-146b-5p","CTC-503J8.6"
"1211","miR-146b-5p","HCG18"
"1212","miR-146b-5p","KIAA1984-AS1"
"1213","miR-146b-5p","RP4-773N10.5"
"1214","miR-146b-5p","CTD-3138B18.5"
"1215","miR-146b-5p","KCNQ1OT1"
"1216","miR-146b-5p","SNHG7"
"1217","miR-146b-5p","MALAT1"
"1218","miR-146b-5p","NEAT1"
"1219","miR-146b-5p","ZNF518A"
"1220","miR-4295","RP11-363E7.4"
"1221","miR-4295","CTB-92J24.2"
"1222","miR-4295","RP11-290D2.4"
"1223","miR-4295","RP11-355O1.11"
"1224","miR-4295","CCAT1"
"1225","miR-4295","RP11-84C13.1"
"1226","miR-4295","AC135048.13"
"1227","miR-4295","LINC00116"
"1228","miR-4295","LINC00339"
"1229","miR-4295","RP11-588K22.2"
"1230","miR-4295","LINC00839"
"1231","miR-4295","CTD-3092A11.2"
"1232","miR-4295","AC007040.7"
"1233","miR-4295","RP11-429J17.6"
"1234","miR-4295","HOXA11-AS"
"1235","miR-4295","XIST"
"1236","miR-4295","H19"
"1237","miR-4295","AP001065.15"
"1238","miR-4295","AC084219.4"
"1239","miR-4295","NUTM2A-AS1"
"1240","miR-4295","SLC26A4-AS1"
"1241","miR-4295","SEC22B"
"1242","miR-4295","RP11-73M18.8"
"1243","miR-4295","AC084018.1"
"1244","miR-4295","RP11-344B2.2"
"1245","miR-4295","HOXD-AS1"
"1246","miR-4295","ZNRD1-AS1"
"1247","miR-4295","HOTAIR"
"1248","miR-4295","RP11-656D10.3"
"1249","miR-4295","RP1-178F10.3"
"1250","miR-4295","RP11-197P3.5"
"1251","miR-4295","CTA-204B4.6"
"1252","miR-4295","MAP3K14"
"1253","miR-4295","PRKCQ-AS1"
"1254","miR-4295","RP4-639F20.3"
"1255","miR-4295","BOLA3-AS1"
"1256","miR-4295","TMEM161B-AS1"
"1257","miR-4295","KCNQ1OT1"
"1258","miR-4295","RP11-361F15.2"
"1259","miR-4295","CTC-281B15.1"
"1260","miR-4295","RP13-638C3.2"
"1261","miR-4295","LINC00667"
"1262","miR-4295","CTD-2369P2.2"
"1263","miR-4295","AC007038.7"
"1264","miR-4295","FGD5-AS1"
"1265","miR-4295","MIR17HG"
"1266","miR-378c","LINC00657"
"1267","miR-378c","RP11-392M18.5"
"1268","miR-378c","RP11-159D12.9"
"1269","miR-378c","OIP5-AS1"
"1270","miR-378c","RN7SL1"
"1271","miR-378c","FBXL19-AS1"
"1272","miR-378c","JPX"
"1273","miR-378c","RP5-837J1.2"
"1274","miR-378c","Z97634.5"
"1275","miR-378c","SLC37A4"
"1276","miR-378c","RECQL4"
"1277","miR-378c","LINC00094"
"1278","miR-378c","CTC-479C5.17"
"1279","miR-378c","RP11-701H24.5"
"1280","miR-378c","RP11-405O10.2"
"1281","miR-378c","RP11-118N24.3"
"1282","miR-378c","RP11-519M16.1"
"1283","miR-378c","CTA-204B4.6"
"1284","miR-378c","CTC-444N24.8"
"1285","miR-378c","HCG18"
"1286","miR-378c","CASP8AP2"
"1287","miR-378c","AP006222.2"
"1288","miR-378c","LINC00641"
"1289","miR-378c","RP11-361F15.2"
"1290","miR-378c","MALAT1"
"1291","miR-378c","RP4-622L5.2"
"1292","miR-202-3p","RP11-175O19.4"
"1293","miR-202-3p","LINC00657"
"1294","miR-202-3p","AC135048.13"
"1295","miR-202-3p","RP11-398F12.1"
"1296","miR-202-3p","RP11-793H13.8"
"1297","miR-202-3p","RP11-220I1.1"
"1298","miR-202-3p","RP11-170L3.8"
"1299","miR-202-3p","ZNF761"
"1300","miR-202-3p","CTD-2555A7.2"
"1301","miR-202-3p","XIST"
"1302","miR-202-3p","AC096772.6"
"1303","miR-202-3p","CTC-228N24.3"
"1304","miR-202-3p","RP11-344E13.3"
"1305","miR-202-3p","RP11-372K14.2"
"1306","miR-202-3p","SLC37A4"
"1307","miR-202-3p","UHRF1"
"1308","miR-202-3p","RP11-139H15.1"
"1309","miR-202-3p","CTB-96E2.3"
"1310","miR-202-3p","AC104389.28"
"1311","miR-202-3p","RP11-473I1.9"
"1312","miR-202-3p","SH3BP5-AS1"
"1313","miR-202-3p","RP11-872J21.3"
"1314","miR-202-3p","RP11-96D1.10"
"1315","miR-202-3p","RP5-837I24.6"
"1316","miR-202-3p","JRK"
"1317","miR-202-3p","MALAT1"
"1318","miR-202-3p","AC092835.2"
"1319","miR-202-3p","NEAT1"
"1320","miR-202-3p","RP11-53O19.1"
"1321","miR-202-3p","FGD5-AS1"
"1322","miR-202-3p","RP11-38J22.6"
"1323","miR-210-3p","RP11-398F12.1"
"1324","miR-210-3p","RP11-311C24.1"
"1325","miR-210-3p","PSMG3-AS1"
"1326","miR-210-3p","SCARNA9"
"1327","miR-210-3p","hsa-mir-744"
"1328","miR-210-3p","LINC00473"
"1329","miR-302e","RP11-197N18.2"
"1330","miR-302e","LINC00657"
"1331","miR-302e","RP11-392M18.5"
"1332","miR-302e","RP11-355O1.11"
"1333","miR-302e","hsa-mir-6080"
"1334","miR-302e","RP11-68L18.1"
"1335","miR-302e","HNRNPU-AS1"
"1336","miR-302e","RP11-701H24.2"
"1337","miR-302e","AC005083.1"
"1338","miR-302e","AL589743.1"
"1339","miR-302e","SNHG16"
"1340","miR-302e","GS1-358P8.4"
"1341","miR-302e","RP11-220I1.1"
"1342","miR-302e","RP1-39G22.7"
"1343","miR-302e","CT49"
"1344","miR-302e","XIST"
"1345","miR-302e","MIR4720"
"1346","miR-302e","SCAMP1"
"1347","miR-302e","RP11-145M9.4"
"1348","miR-302e","LINC00472"
"1349","miR-302e","RP11-73M18.8"
"1350","miR-302e","HOXA-AS2"
"1351","miR-302e","CTD-2037K23.2"
"1352","miR-302e","RP11-139H15.1"
"1353","miR-302e","RP11-140H17.1"
"1354","miR-302e","RP11-379K17.11"
"1355","miR-302e","RP11-197P3.5"
"1356","miR-302e","AC108142.1"
"1357","miR-302e","RP11-31E23.1"
"1358","miR-302e","RP5-1024G6.8"
"1359","miR-302e","CTA-204B4.6"
"1360","miR-302e","RP11-498C9.15"
"1361","miR-302e","MAP3K14"
