"","miRNA","lncRNA"
"2850","miR-30d-5p","NEFL"
"2851","miR-30d-5p","ZNF518A"
"2852","miR-491-5p","XIST"
"2853","miR-491-5p","H19"
"2854","miR-491-5p","MFI2-AS1"
"2855","miR-491-5p","RP6-24A23.7"
"2856","miR-491-5p","MALAT1"
"2857","miR-491-5p","PPP1R9B"
"2858","miR-31-5p","POLDIP2"
"2859","miR-31-5p","SNHG16"
"2860","miR-31-5p","RP11-170L3.8"
"2861","miR-31-5p","XIST"
"2862","miR-31-5p","SENP3-EIF4A1"
"2863","miR-31-5p","MAP3K14"
"2864","miR-31-5p","CTC-503J8.6"
"2865","miR-31-5p","C11orf95"
"2866","miR-31-5p","MAGI2-AS3"
"2867","miR-31-5p","RP11-186B7.4"
"2868","miR-31-5p","RP11-284M14.1"
"2869","miR-876-5p","RP11-290D2.4"
"2870","miR-876-5p","XIST"
"2871","miR-876-5p","JRK"
"2872","miR-876-5p","RP11-446H18.3"
"2873","miR-876-5p","RP11-973H7.2"
"2874","miR-876-5p","MALAT1"
"2875","miR-873-5p","XIST"
"2876","miR-873-5p","GAS5"
"2877","miR-873-5p","RP5-1186N24.3"
"2878","miR-873-5p","CTD-2047H16.4"
"2879","miR-873-5p","MALAT1"
"2880","miR-204-5p","RP11-27M15.1"
"2881","miR-204-5p","XIST"
"2882","miR-204-5p","NEAT1"
"2883","miR-204-5p","MCM3AP-AS1"
"2884","miR-204-5p","RP11-220I1.1"
"2885","miR-204-5p","RP6-24A23.7"
"2886","miR-204-5p","CTA-204B4.6"
"2887","miR-204-5p","CTC-281B15.1"
"2888","miR-204-5p","MALAT1"
"2889","let-7f-5p","AC074117.10"
"2890","let-7f-5p","SNHG16"
"2891","let-7f-5p","XIST"
"2892","let-7f-5p","MAL2"
"2893","let-7f-5p","RP11-834C11.4"
"2894","let-7f-5p","CASP8AP2"
"2895","let-7f-5p","KCNQ1OT1"
"2896","let-7f-5p","XXbac-BPG300A18.13"
"2897","let-7f-5p","NUTM2A-AS1"
"2898","let-7f-5p","RP11-819C21.1"
"2899","let-7f-5p","LINC00665"
"2900","let-7f-5p","CTA-204B4.6"
"2901","let-7f-5p","RP11-473I1.10"
"2902","let-7f-5p","ZNF518A"
"2903","let-7f-5p","UBXN8"
"2904","let-7d-5p","AC074117.10"
"2905","let-7d-5p","SNHG16"
"2906","let-7d-5p","XIST"
"2907","let-7d-5p","MAL2"
"2908","let-7d-5p","RP11-834C11.4"
"2909","let-7d-5p","CASP8AP2"
"2910","let-7d-5p","KCNQ1OT1"
"2911","let-7d-5p","XXbac-BPG300A18.13"
"2912","let-7d-5p","NUTM2A-AS1"
"2913","let-7d-5p","RP11-819C21.1"
"2914","let-7d-5p","LINC00665"
"2915","let-7d-5p","CTA-204B4.6"
"2916","let-7d-5p","RP11-473I1.10"
"2917","let-7d-5p","ZNF518A"
"2918","let-7d-5p","UBXN8"
"2919","miR-23b-3p","SNHG16"
"2920","miR-23b-3p","RNU12"
"2921","miR-23b-3p","RP11-170L3.8"
"2922","miR-23b-3p","ZNF761"
"2923","miR-23b-3p","XIST"
"2924","miR-23b-3p","RP4-785G19.5"
"2925","miR-23b-3p","AC000120.7"
"2926","miR-23b-3p","RP1-265C24.9"
"2927","miR-23b-3p","CTB-92J24.2"
"2928","miR-23b-3p","CTD-2538C1.2"
"2929","miR-23b-3p","RP1-178F10.3"
"2930","miR-23b-3p","ZNF718"
"2931","miR-23b-3p","CTA-204B4.6"
"2932","miR-23b-3p","RP4-773N10.5"
"2933","miR-23b-3p","MALAT1"
"2934","miR-23b-3p","NEFL"
"2935","miR-23b-3p","ZNF518A"
"2936","miR-27b-3p","XIST"
"2937","miR-27b-3p","AC084219.4"
"2938","miR-27b-3p","SDCBP2-AS1"
"2939","miR-27b-3p","AC079767.2"
"2940","miR-27b-3p","TP73-AS1"
"2941","miR-27b-3p","RP11-834C11.4"
"2942","miR-27b-3p","RP11-361F15.2"
"2943","miR-27b-3p","DCP1A"
"2944","miR-27b-3p","NEAT1"
"2945","miR-27b-3p","RP1-39G22.7"
"2946","miR-27b-3p","RP11-1134I14.8"
"2947","miR-27b-3p","RP6-24A23.7"
"2948","miR-27b-3p","RP11-384O8.1"
"2949","miR-32-5p","LINC00657"
"2950","miR-32-5p","OIP5-AS1"
"2951","miR-32-5p","XIST"
"2952","miR-32-5p","RP3-341D10.4"
"2953","miR-32-5p","AC005307.3"
"2954","miR-32-5p","RP11-206L10.11"
"2955","miR-32-5p","SNHG5"
"2956","miR-32-5p","PITPNA-AS1"
"2957","miR-32-5p","DAPK1-IT1"
"2958","miR-32-5p","SCAMP1"
"2959","miR-32-5p","AC007228.9"
"2960","miR-32-5p","RP1-5O6.6"
"2961","miR-32-5p","AC005943.5"
"2962","miR-32-5p","RNU4ATAC"
"2963","miR-32-5p","RP11-46C20.1"
"2964","miR-32-5p","MALAT1"
"2965","miR-32-5p","NEFL"
"2966","miR-455-5p","GAS5"
"2967","miR-455-5p","C17orf76-AS1"
"2968","miR-455-5p","RP6-24A23.7"
"2969","miR-455-5p","LA16c-306E5.3"
"2970","miR-455-5p","MALAT1"
"2971","miR-199b-5p","HNRNPU-AS1"
"2972","miR-199b-5p","ZNF833P"
"2973","miR-199b-5p","SNHG12"
"2974","miR-199b-5p","RP11-372K14.2"
"2975","miR-199b-5p","C17orf76-AS1"
"2976","miR-199b-5p","RP1-5O6.6"
"2977","miR-199b-5p","RP11-203J24.9"
"2978","miR-199b-5p","RP11-108M9.3"
"2979","miR-126-3p","XIST"
"2980","miR-4770","RP11-467L20.9"
"2981","miR-4770","MCM3AP-AS1"
"2982","miR-4770","SCAMP1"
"2983","miR-4770","AC009299.3"
"2984","miR-4770","MALAT1"
"2985","miR-4770","AC005550.4"
"2986","miR-4770","LINC00667"
"2987","miR-23c","SNHG16"
"2988","miR-23c","RNU12"
"2989","miR-23c","RP11-170L3.8"
"2990","miR-23c","ZNF761"
"2991","miR-23c","XIST"
"2992","miR-23c","RP4-785G19.5"
"2993","miR-23c","AC000120.7"
"2994","miR-23c","RP1-265C24.9"
"2995","miR-23c","CTB-92J24.2"
"2996","miR-23c","CTD-2538C1.2"
"2997","miR-23c","RP1-178F10.3"
"2998","miR-23c","ZNF718"
"2999","miR-23c","CTA-204B4.6"
"3000","miR-23c","RP4-773N10.5"
"3001","miR-23c","MALAT1"
"3002","miR-23c","NEFL"
"3003","miR-23c","ZNF518A"
"3004","miR-221-3p","RP11-170L3.8"
"3005","miR-221-3p","AC000120.7"
"3006","miR-221-3p","RP11-473I1.9"
"3007","miR-221-3p","TUG1"
"3008","miR-221-3p","RP11-96D1.10"
"3009","miR-221-3p","RP11-552M11.4"
"3010","miR-221-3p","hsa-mir-6080"
"3011","miR-221-3p","HOTAIR"
"3012","miR-221-3p","CTA-204B4.6"
"3013","miR-222-3p","RP11-170L3.8"
"3014","miR-222-3p","AC000120.7"
"3015","miR-222-3p","RP11-473I1.9"
"3016","miR-222-3p","TUG1"
"3017","miR-222-3p","RP11-96D1.10"
"3018","miR-222-3p","RP11-552M11.4"
"3019","miR-222-3p","hsa-mir-6080"
"3020","miR-222-3p","HOTAIR"
"3021","miR-222-3p","CTA-204B4.6"
"3022","miR-362-3p","XIST"
"3023","miR-362-3p","AC000120.7"
"3024","miR-362-3p","TP73-AS1"
"3025","miR-362-3p","NEAT1"
"3026","miR-362-3p","SCARNA9"
"3027","miR-362-3p","RP6-24A23.7"
"3028","miR-98-5p","AC074117.10"
"3029","miR-98-5p","SNHG16"
"3030","miR-98-5p","XIST"
"3031","miR-98-5p","MAL2"
"3032","miR-98-5p","RP11-834C11.4"
"3033","miR-98-5p","CASP8AP2"
"3034","miR-98-5p","KCNQ1OT1"
"3035","miR-98-5p","XXbac-BPG300A18.13"
"3036","miR-98-5p","NUTM2A-AS1"
"3037","miR-98-5p","RP11-819C21.1"
"3038","miR-98-5p","LINC00665"
"3039","miR-98-5p","CTA-204B4.6"
"3040","miR-98-5p","RP11-473I1.10"
"3041","miR-98-5p","ZNF518A"
"3042","miR-98-5p","UBXN8"
"3043","miR-223-3p","MIR155HG"
"3044","miR-223-3p","GAS5"
"3045","miR-223-3p","PITPNA-AS1"
"3046","miR-223-3p","CTB-89H12.4"
"3047","miR-223-3p","C17orf76-AS1"
"3048","miR-223-3p","MIR17HG"
"3049","miR-421","LINC00657"
"3050","miR-421","OIP5-AS1"
"3051","miR-421","XIST"
"3052","miR-421","MIR4720"
"3053","miR-421","RP11-283C24.1"
"3054","miR-421","SNHG5"
"3055","miR-421","CTB-89H12.4"
"3056","miR-421","SNHG1"
"3057","miR-421","RP11-342K6.1"
"3058","miR-421","MIR17HG"
"3059","miR-374b-5p","XIST"
"3060","miR-374b-5p","CTC-228N24.3"
"3061","miR-374b-5p","CTC-444N24.11"
"3062","miR-374b-5p","RP11-220I1.1"
"3063","miR-374b-5p","RP11-553L6.5"
"3064","miR-374b-5p","RP6-24A23.7"
"3065","miR-374b-5p","MAGI2-AS3"
"3066","miR-374b-5p","MALAT1"
"3067","miR-374a-5p","XIST"
"3068","miR-374a-5p","CTC-228N24.3"
"3069","miR-374a-5p","CTC-444N24.11"
"3070","miR-374a-5p","RP11-220I1.1"
"3071","miR-374a-5p","RP11-553L6.5"
"3072","miR-374a-5p","RP6-24A23.7"
"3073","miR-374a-5p","MAGI2-AS3"
"3074","miR-374a-5p","MALAT1"
"3075","miR-384","LINC00657"
"3076","miR-384","DCP1A"
"3077","miR-384","CTC-444N24.11"
"3078","miR-384","SNHG3"
"3079","miR-384","CTB-89H12.4"
"3080","miR-384","CTA-204B4.6"
"3081","miR-384","LINC00662"
"3082","miR-384","MALAT1"
"3083","miR-384","HCG11"
"3084","miR-361-5p","COX10-AS1"
"3085","miR-361-5p","GAS5"
"3086","miR-361-5p","CASP8AP2"
"3087","miR-361-5p","CTD-3014M21.4"
"3088","miR-361-5p","RP11-1134I14.8"
"3089","miR-361-5p","RP11-384O8.1"
"3090","miR-361-5p","CTA-204B4.6"
"3091","miR-361-5p","HCG18"
"3092","miR-448","XIST"
"3093","miR-448","CASP8AP2"
"3094","miR-448","RP11-175O19.4"
"3095","miR-448","SCAMP1"
"3096","miR-448","RP11-973H7.2"
"3097","miR-448","HCG18"
"3098","miR-448","ZNF518A"
"3099","miR-448","LINC00493"
"3100","miR-363-3p","LINC00657"
"3101","miR-363-3p","OIP5-AS1"
"3102","miR-363-3p","XIST"
"3103","miR-363-3p","RP3-341D10.4"
"3104","miR-363-3p","AC005307.3"
"3105","miR-363-3p","RP11-206L10.11"
"3106","miR-363-3p","SNHG5"
"3107","miR-363-3p","PITPNA-AS1"
"3108","miR-363-3p","DAPK1-IT1"
"3109","miR-363-3p","SCAMP1"
"3110","miR-363-3p","AC007228.9"
"3111","miR-363-3p","RP1-5O6.6"
"3112","miR-363-3p","AC005943.5"
"3113","miR-363-3p","RNU4ATAC"
"3114","miR-363-3p","RP11-46C20.1"
"3115","miR-363-3p","MALAT1"
"3116","miR-363-3p","NEFL"
"3117","miR-20b-5p","LINC00116"
"3118","miR-20b-5p","RP11-50E11.3"
"3119","miR-20b-5p","SNHG16"
"3120","miR-20b-5p","RP11-29G8.3"
"3121","miR-20b-5p","XIST"
"3122","miR-20b-5p","H19"
"3123","miR-20b-5p","MIR4720"
"3124","miR-20b-5p","AC084219.4"
"3125","miR-20b-5p","RP11-145M9.4"
"3126","miR-20b-5p","EPB41L4A-AS1"
"3127","miR-20b-5p","ZNRD1-AS1"
"3128","miR-20b-5p","RP11-379K17.11"
"3129","miR-20b-5p","MAP3K14"
"3130","miR-20b-5p","RP11-315C6.3"
"3131","miR-20b-5p","C11orf95"
"3132","miR-20b-5p","RP11-361F15.2"
"3133","miR-20b-5p","CTC-444N24.11"
"3134","miR-20b-5p","RP11-363E7.4"
"3135","miR-20b-5p","RP11-226L15.5"
"3136","miR-20b-5p","hsa-mir-6080"
"3137","miR-20b-5p","GS1-358P8.4"
"3138","miR-20b-5p","RP11-44F14.11"
"3139","miR-20b-5p","CTB-89H12.4"
"3140","miR-20b-5p","HOXD-AS1"
"3141","miR-20b-5p","HOTAIR"
"3142","miR-20b-5p","RP5-1024G6.8"
"3143","miR-20b-5p","ZNF718"
"3144","miR-20b-5p","CTA-204B4.6"
"3145","miR-20b-5p","RP11-973H7.2"
"3146","miR-20b-5p","HCG18"
"3147","miR-20b-5p","RP4-773N10.5"
"3148","miR-20b-5p","CTC-281B15.1"
"3149","miR-20b-5p","MALAT1"
"3150","miR-20b-5p","RP5-1172N10.3"
"3151","miR-20b-5p","ZNF518A"
"3152","miR-20b-5p","FGD5-AS1"
"3153","miR-18b-5p","POLDIP2"
"3154","miR-18b-5p","RP11-311C24.1"
"3155","miR-18b-5p","RP11-170L3.8"
"3156","miR-18b-5p","XIST"
"3157","miR-18b-5p","RP11-379K17.11"
"3158","miR-18b-5p","RP11-498C9.15"
"3159","miR-18b-5p","RP11-834C11.4"
"3160","miR-18b-5p","GS1-358P8.4"
"3161","miR-18b-5p","SNHG1"
"3162","miR-18b-5p","RECQL4"
"3163","miR-18b-5p","RP11-553L6.5"
"3164","miR-18b-5p","SNHG15"
"3165","miR-18b-5p","hsa-mir-212"
"3166","miR-18b-5p","RP1-37E16.12"
"3167","miR-18b-5p","CASC2"
"3168","miR-106a-5p","LINC00116"
"3169","miR-106a-5p","RP11-50E11.3"
"3170","miR-106a-5p","SNHG16"
"3171","miR-106a-5p","RP11-29G8.3"
"3172","miR-106a-5p","XIST"
"3173","miR-106a-5p","H19"
"3174","miR-106a-5p","MIR4720"
"3175","miR-106a-5p","AC084219.4"
"3176","miR-106a-5p","RP11-145M9.4"
"3177","miR-106a-5p","EPB41L4A-AS1"
"3178","miR-106a-5p","ZNRD1-AS1"
"3179","miR-106a-5p","RP11-379K17.11"
"3180","miR-106a-5p","MAP3K14"
"3181","miR-106a-5p","RP11-315C6.3"
"3182","miR-106a-5p","C11orf95"
"3183","miR-106a-5p","RP11-361F15.2"
"3184","miR-106a-5p","CTC-444N24.11"
"3185","miR-106a-5p","RP11-363E7.4"
"3186","miR-106a-5p","RP11-226L15.5"
"3187","miR-106a-5p","hsa-mir-6080"
"3188","miR-106a-5p","GS1-358P8.4"
"3189","miR-106a-5p","RP11-44F14.11"
"3190","miR-106a-5p","CTB-89H12.4"
"3191","miR-106a-5p","HOXD-AS1"
"3192","miR-106a-5p","HOTAIR"
"3193","miR-106a-5p","RP5-1024G6.8"
"3194","miR-106a-5p","ZNF718"
"3195","miR-106a-5p","CTA-204B4.6"
"3196","miR-106a-5p","RP11-973H7.2"
"3197","miR-106a-5p","HCG18"
"3198","miR-106a-5p","RP4-773N10.5"
"3199","miR-106a-5p","CTC-281B15.1"
"3200","miR-106a-5p","MALAT1"
"3201","miR-106a-5p","ZNF518A"
"3202","miR-106a-5p","FGD5-AS1"
"3203","miR-450a-5p","LINC00094"
"3204","miR-450a-5p","AC005562.1"
"3205","miR-542-3p","XIST"
"3206","miR-542-3p","RPPH1"
"3207","miR-542-3p","RP11-159D12.2"
"3208","miR-542-3p","TUG1"
"3209","miR-542-3p","CTC-281B15.1"
"3210","miR-503-5p","AP000721.4"
"3211","miR-503-5p","NEAT1"
"3212","miR-503-5p","SNHG12"
"3213","miR-503-5p","MALAT1"
"3214","miR-424-5p","SNHG16"
"3215","miR-424-5p","XIST"
"3216","miR-424-5p","RP11-549J18.1"
"3217","miR-424-5p","SENP3-EIF4A1"
"3218","miR-424-5p","CTC-228N24.3"
"3219","miR-424-5p","AC084219.4"
"3220","miR-424-5p","LINC00094"
"3221","miR-424-5p","RP11-403I13.4"
"3222","miR-424-5p","ZNRD1-AS1"
"3223","miR-424-5p","RP11-379K17.11"
"3224","miR-424-5p","AP000721.4"
"3225","miR-424-5p","AC113189.5"
"3226","miR-424-5p","RP11-467L20.9"
"3227","miR-424-5p","RP11-361F15.2"
"3228","miR-424-5p","DCP1A"
"3229","miR-424-5p","AC016629.8"
"3230","miR-424-5p","CTC-444N24.11"
"3231","miR-424-5p","RP11-27I1.2"
"3232","miR-424-5p","XXbac-B461K10.4"
"3233","miR-424-5p","LINC00339"
"3234","miR-424-5p","MCM3AP-AS1"
"3235","miR-424-5p","RP5-1180C10.2"
"3236","miR-424-5p","RP11-277L2.2"
"3237","miR-424-5p","RP11-60I3.5"
"3238","miR-424-5p","RP11-21N3.1"
"3239","miR-424-5p","GS1-358P8.4"
"3240","miR-424-5p","SNHG12"
"3241","miR-424-5p","CTB-89H12.4"
"3242","miR-424-5p","SPPL2B"
"3243","miR-424-5p","SNHG1"
"3244","miR-424-5p","NUTM2A-AS1"
"3245","miR-424-5p","RP11-474P12.5"
"3246","miR-424-5p","SEMA3B"
"3247","miR-424-5p","PDXDC2P"
"3248","miR-424-5p","RP11-923I11.1"
"3249","miR-424-5p","RP6-24A23.7"
"3250","miR-424-5p","LINC00649"
"3251","miR-424-5p","RP11-690G19.3"
"3252","miR-424-5p","RP11-383J24.5"
"3253","miR-424-5p","RP3-486L4.3"
"3254","miR-424-5p","RP11-773D16.1"
"3255","miR-424-5p","RP4-773N10.5"
"3256","miR-424-5p","LINC00662"
"3257","miR-424-5p","LL22NC03-N27C7.1"
"3258","miR-424-5p","RP11-18A3.4"
"3259","miR-424-5p","XXbac-BPG32J3.20"
"3260","miR-424-5p","RP11-216F19.2"
"3261","miR-424-5p","FGD5-AS1"
"3262","miR-504-5p","POLDIP2"
"3263","miR-504-5p","RP3-410C9.1"
"3264","miR-504-5p","KCNQ1OT1"
"3265","miR-504-5p","NEAT1"
"3266","miR-504-5p","RP11-473M20.16"
"3267","miR-505-3p","SNHG16"
"3268","miR-505-3p","XIST"
"3269","miR-505-3p","NEAT1"
"3270","miR-505-3p","CTB-89H12.4"
"3271","miR-506-3p","MIR3179-1"
"3272","miR-506-3p","XIST"
"3273","miR-506-3p","RP11-379K17.4"
"3274","miR-506-3p","KCNQ1OT1"
"3275","miR-506-3p","NEAT1"
"3276","miR-506-3p","RP11-373L8.2"
"3277","miR-506-3p","CTA-204B4.6"
"3278","miR-506-3p","LINC00240"
"3279","miR-506-3p","MALAT1"
"3280","miR-506-3p","MIR3179-2"
"3281","miR-506-3p","AD000090.2"
"3282","miR-224-5p","LINC00205"
"3283","miR-224-5p","RP11-553L6.5"
"3284","miR-224-5p","MALAT1"
